store,websites,attribute_set,type,category_ids,sku,has_options,price,special_price,weight,minimal_price,msrp,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,msrp_enabled,msrp_display_actual_price_type,status,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,gift_wrapping_price,custom_design,page_layout,country_of_manufacture,gift_message_available,gift_wrapping_available,is_recurring
admin,base,Default,simple,4,ART0001,0,16.6,,200,,,White Gingerlily White Tea,White Tea | White Gingerlily | Artisan Selection | Award-Winning Tea,A multi-award winning tea. This is made from organic White Peony tea with Thai Galangal and Lemongrass. A delicately balanced brew of Lavender and herbaceous tones with light spicy notes of Ginger,,,,,white-gingerlily,white-gingerlily.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,White Gingerlily White Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0002,0,16.6,,200,,,Nymph of the Nile White Tea,White Tea | Nymph of the Nile | Artisan Selection | Award-Winning Tea,"A multi-award winning tea, this organic peony white tea with Persian pink rose and Egyptian basil creates a delightfully harmonious blend of flower and herb. ",,,,,nymph-of-the-nile,nymph-of-the-nile.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,0,0,1,0,1,0,0,0,1,Nymph of the Nile White Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0003,0,16.6,,200,,,Pearl of the Orient Green Tea,Green Tea | Pearl of the Orient | Artisan Selection | Award-Winning Tea,"A multi-award winning tea and one of our best sellers. This is a well-balanced jasmine green tea that uses good quality Jasmine Pearls, is light-bodied and has a subtle hint of Moroccan Rose",,,,,pearl-of-the-orient,pearl-of-the-orient.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Pearl of the Orient Green Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0004,0,16.6,,200,,,Osmanthus Sencha Green Tea,Green Tea | Osmanthus Sencha | Artisan Selection | Award-Winning Tea,"A multi-award winning tea, this Japanese sencha with osmanthus flowers packs a sweet and luscious punch that has a warm, intoxicating aroma of Madagascan Vanilla. A creamy and harmonious concoction that is a sure aphrodisiac for your palate",,,,,osmanthus-sencha,osmanthus-sencha.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,97,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Osmanthus Sencha Green Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0005,0,16.6,,200,,,Marrakesh Mint Tea,Mint Green Tea | Marrakesh Mint | Artisan Selection | Award-Winning Tea,"A multi-award winning green tea with Mint and Lemongrass, this is a good balanced tea with a lasting mint flavour that works well for any occasion",,,,,marrakesh-mint,marrakesh-mint.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Marrakesh Mint Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0006,0,16.6,,200,,,Hanami Green Tea,Japanese Sencha | Hanami | Artisan Selection | Green Tea,"Inspired by the Japanese tradition of celebrating cherry blossoms, this Japanese Sencha with Cherry Blossoms has a slight creamy character and mild vegetal notes. A green tea that offers the refreshing flavours of Spring. ",,,,,hanami,hanami.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Hanami Green Tea,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",ART0007,0,16.6,,200,,,Contessa Grey Black Tea,Darjeeling Black Tea | Contessa Grey | Artisan Selection | Award-Winning Tea,"A 2014 award-winning tea, this is a Darjeeling black tea with oil of bergamot, Mediterranean Eucalyptus and Japanese Shiso. An intriguing blend with light floral and citrus notes that has a gentle menthol finish on the palate ",,,,,contessa-grey,contessa-grey.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Contessa Grey Black Tea,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",ART0008,0,16.6,,200,,,Earl Grey Lavender Black Tea,Black Tea | Earl Grey Lavender | Artisan Selection | Award-Winning Tea,An award-winning classic tea blend with oil of Bergamot and lavender blossoms. This medium-bodied tea is a fusion of delicate lavender flowers that tickles the senses with its bold floral top notes and citrus texture,,,,,earl-grey-lavender,earl-grey-lavender.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,0,0,1,0,1,0,0,0,1,Earl Grey Lavender Black Tea,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",ART0009,0,16.6,,200,,,British Breakfast Black Tea,Black Tea | British Breakfast | Artisan Selection ,"An alternative to the traditional English Breakfast tea, have a great start to the morning with this full-bodied black tea blend of Assam, Kenyan and Ceylon",,,,,british-breakfast-tea,british-breakfast-tea.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,0,0,1,0,1,0,0,0,1,British Breakfast Black Tea,0,simple,,,,,,,,,
admin,base,Default,simple,"5,14, 4",ART0010,0,16.6,13.28,200,,,Straits Chai Black Tea,Black Tea | Straits Chai | Artisan Selection | Award-Winning Tea,"A multi-award winning tea made of Sumatran black tea with spices from the Orient, nutmeg, cloves and a hint of fennel. Enjoy a cup of exotic full-bodied tea that is best served with milk and sugar",,,,,straits-chai,straits-chai.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,0015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Straits Chai Black Tea,0,simple,,,,,No layout updates, ,No,No,No
admin,base,Default,simple,4,ART0011,0,16.6,,200,,,Chamomile Dream Caffeine-Free Tea,Caffeine-Free Tea | Chamomile Dream | Artisan Selection | Award-Winning Tea,"An award-winning tea. This herbal tisane is made of Chamomile, Lavender and Marigold that aids in digestion and restlessness. A traditional soothing blend that helps to relax the body and soul",,,,,chamomile-dream,chamomile-dream.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Chamomile Dream Caffeine-Free Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0012,0,16.6,,200,,,Lemon Ginger Mint Tea,Caffeine-Free Tea | Lemon Ginger Mint | Artisan Selection | Mint Tea,"A herbal tisane of peppermint and lemon myrtle, enjoy a cup of soothing mint tea for the tummy after a hard day's work. The perfect drink for evenings",,,,,lemon-ginger-mint,lemon-ginger-mint.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lemon Ginger Mint Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0013,0,16.6,,200,,,Treasures,,,,,,,treasures,treasures.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,40,40,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Treasures,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0001,0,38,,40,,,Silver Needle,,,,,,,silver-needle,silver-needle.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Silver Needle,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0002,0,38,,40,,,White Peony,,,,,,,white-peony,white-peony.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,White Peony,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0003,0,38,31.2,80,,,Jade Spring,,,,,,,jade-spring,jade-spring.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-13 00:00:00,2014-01-19 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Jade Spring,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0004,0,68,55.8,60,,,Lion's Peak Dragonwell,,,,,,,lion-peak-dragonwell,lion-peak-dragonwell.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-13 00:00:00,2014-01-19 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lion's Peak Dragonwell,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0005,0,48,39.4,60,,,Jasmine Winter Flakes,,,,,,,jasmine-winter-flakes,jasmine-winter-flakes.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-13 00:00:00,2014-01-19 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,0,0,1,0,1,0,0,0,1,Jasmine Winter Flakes,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0006,0,78,,60,,,Gyokuro Pearl Dew,,,,,,,gyokuro-pearl-dew,gyokuro-pearl-dew.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Gyokuro Pearl Dew,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0007,0,38,,40,,,Hojicha,,,,,,,hojicha,hojicha.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Hojicha,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0008,0,48,,80,,,Uji Sencha,,,,,,,uji-sencha,uji-sencha.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,0,0,1,0,1,0,0,0,1,Uji Sencha,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0009,0,78,,40,,,Jun Shan Silver Needle,,,,,,,jun-shan-silver-needle,jun-shan-silver-needle.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Jun Shan Silver Needle,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GC0010,0,48,39.4,80,,,Formosa Pouchong,,,,,,,formosa-pouchong,formosa-pouchong.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Formosa Pouchong,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GC0011,0,68,,80,,,Frozen Peak Oolong,,,,,,,frozen-peak-oolong,frozen-peak-oolong.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Frozen Peak Oolong,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GC0012,0,78,64,80,,,Iron Goddess of Mercy,,,,,,,iron-goddess-of-mercy,iron-goddess-of-mercy.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Iron Goddess of Mercy,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0013,0,48,39.4,40,,,Vintage Red Robe,,,,,,,vintage-red-robe-circa-2005,vintage-red-robe-circa-2005.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Vintage Red Robe,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GC0014,0,38,31.2,60,,,Beauty of the East,,,,,,,beauty-of-the-east,beauty-of-the-east.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Beauty of the East,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GC0015,0,38,31.2,40,,,Dan Cong Magnolia,,,,,,,dan-cong-magnolia,dan-cong-magnolia.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-20 00:00:00,2014-01-26 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Dan Cong Magnolia,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 58",GC0016,0,38,,40,,,Darjeeling Gopaldhara Oolong Tea 2nd Flush,,,,,,,darjeeling-gopaldhara-oolong-tea-2nd-flush,darjeeling-gopaldhara-oolong-tea-2nd-flush.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Darjeeling Gopaldhara Oolong Tea 2nd Flush,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GC0017,0,38,31.2,80,,,Yunnan Gold Gongfu,,,,,,,yunnan-gold-gongfu,yunnan-gold-gongfu.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-27 00:00:00,2014-02-02 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Yunnan Gold Gongfu,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GC0018,0,38,31.2,80,,,Keemun Red Gongfu,,,,,,,keemun-red-gongfu,keemun-red-gongfu.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-27 00:00:00,2014-02-02 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Keemun Red Gongfu,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GC0019,0,38,,80,,,Darjeeling Margaret's Hope TGFOP 2nd Flush,,,,,,,darjeeling-margaret-s-hope-tgfop-2nd-flush,darjeeling-margaret-s-hope-tgfop-2nd-flush.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Darjeeling Margaret's Hope TGFOP 2nd Flush,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GC0020,0,48,,80,,,Nepal Ilam SFTGFOP1 2nd Flush,,,,,,,nepal-ilam-sftgfop1-2nd-flush,nepal-ilam-sftgfop1-2nd-flush.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Nepal Ilam SFTGFOP1 2nd Flush,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GC0021,0,38,,80,,,Assam Hazelbank TGFOP1 2nd Flush,,,,,,,assam-hazelbank-tgfop1-2nd-flush,assam-hazelbank-tgfop1-2nd-flush.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Assam Hazelbank TGFOP1 2nd Flush,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GC0022,0,38,,80,,,Ceylon Lovers' Leap FOP,,,,,,,ceylon-lovers-leap-fop,ceylon-lovers-leap-fop.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Ceylon Lovers' Leap FOP,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0023,0,38,31.2,60,,,Vintage Pu'erh 2003,,,,,,,vintage-pu-erh-2003,vintage-pu-erh-2003.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-27 00:00:00,2014-02-02 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Vintage Pu'erh 2003,0,simple,,,,,,,,,
admin,base,Default,simple,4,GC0024,0,48,39.4,60,,,Imperial Pu'erh,,,,,,,imperial-pu-erh,imperial-pu-erh.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2014-01-27 00:00:00,2014-02-02 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,0,0,0,1,0,1,0,0,0,1,Imperial Pu'erh,0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0001-01,0,5,,20,,,Earl Grey Creme (10 gr),,,,,,,earl-grey-creme,earl-grey-creme.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Earl Grey Creme (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0001-02,0,18,14.4,110,,,Earl Grey Creme (100 gr),,,,,,,earl-grey-creme,earl-grey-creme-2062.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Earl Grey Creme (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0001-03,0,9,7.2,50,,,Earl Grey Creme (50 gr),,,,,,,earl-grey-creme,earl-grey-creme-2063.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Earl Grey Creme (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0001,0,,,,,,Earl Grey Creme Black Tea,,,,,,,earl-grey-creme,earl-grey-creme-2075.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Earl Grey Creme Black Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0002-01,0,5,,20,,,Chocolate Truffle Mint (10 gr),,,,,,,chocolate-truffle-mint,chocolate-truffle-mint.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Chocolate Truffle Mint (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0002-02,0,18,14.4,110,,,Chocolate Truffle Mint (100 gr),,,,,,,chocolate-truffle-mint,chocolate-truffle-mint-2057.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Chocolate Truffle Mint (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0002-03,0,9,7.2,50,,,Chocolate Truffle Mint (50 gr),,,,,,,chocolate-truffle-mint,chocolate-truffle-mint-2058.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Chocolate Truffle Mint (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0002,0,,,,,,Chocolate Truffle Mint Black Tea,,,,,,,chocolate-truffle-mint,chocolate-truffle-mint-2075.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Chocolate Truffle Mint Black Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0003-01,0,5,,20,,,English Toffee (10 gr),,,,,,,english-toffee,english-toffee.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,English Toffee (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0003-02,0,18,14.4,110,,,English Toffee (100 gr),,,,,,,english-toffee,english-toffee-2052.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-03 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,English Toffee (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0003-03,0,9,7.2,50,,,English Toffee (50 gr),,,,,,,english-toffee,english-toffee-2053.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-03 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,English Toffee (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0003,0,,,,,,English Toffee Black Tea,,,,,,,english-toffee,english-toffee-2059.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,English Toffee Black Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0004-01,0,5,,20,,,Jour de Fete (10 gr),,,,,,,jour-de-fete,jour-de-fete.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jour de Fete (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0004-02,0,25,,110,,,Jour de Fete (100 gr),,,,,,,jour-de-fete,jour-de-fete-2071.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jour de Fete (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0004-03,0,12.5,,50,,,Jour de Fete (50 gr),,,,,,,jour-de-fete,jour-de-fete-2072.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jour de Fete (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0004,0,,,,,,Jour de Fete Black Tea,,,,,,,jour-de-fete,jour-de-fete-2073.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,,,1,1,0,0,1,0,1,0,0,0,1,Jour de Fete Black Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0005-01,0,5,,20,,,Lychee Black (10 gr),,,,,,,lychee-black,lychee-black.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lychee Black (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0005-02,0,18,13.1,110,,,Lychee Black (100 gr),,,,,,,lychee-black,lychee-black-2039.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2014-01-27 00:00:00,2014-02-02 00:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lychee Black (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0005-03,0,9,,50,,,Lychee Black (50 gr),,,,,,,lychee-black,lychee-black-2040.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lychee Black (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0005,0,,,,,,Lychee Black Tea,,,,,,,lychee-black,lychee-black-2041.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Lychee Black Tea,0,grouped,,,,,,,,,
